Score,WOR
-126.0,False
-137.0,False
-470.0,False
228.0,False
-414.0,False
-238.0,False
-446.0,False
382.0,False
-249.0,False
149.0,False
-180.0,False
261.0,False
130.0,False
25.0,False
1269.0,True
-221.0,False
1.0,False
1170.0,True
-110.0,False
288.0,False
-198.0,False
-315.0,False
82.0,False
31.0,False
-464.0,False
50.0,False
1356.0,True
255.0,False
1164.0,True
1104.0,True
1407.0,True
1394.0,True
-460.0,False
-496.0,False
82.0,False
128.0,False
-308.0,False
39.0,False
1682.0,True
152.0,False
1182.0,True
39.0,False
187.0,False
464.0,False
21.0,False
1374.0,True
1518.0,True
1260.0,True
1264.0,True
-317.0,False
-47.0,False
-50.0,False
403.0,False
39.0,False
1383.0,True
-146.0,False
-289.0,False
-150.0,False
1256.0,True
354.0,False
1324.0,True
409.0,False
-102.0,False
1277.0,True
161.0,False
-162.0,False
-343.0,False
-440.0,False
-482.0,False
497.0,False
-188.0,False
-324.0,False
-475.0,False
-145.0,False
1180.0,True
-15.0,False
1201.0,True
54.0,False
-343.0,False
1486.0,True
389.0,False
1404.0,True
1491.0,True
-298.0,False
-288.0,False
-49.0,False
1231.0,True
-601.0,False
-169.0,False
1433.0,True
-101.0,False
-423.0,False
206.0,False
-310.0,False
-97.0,False
-268.0,False
266.0,False
1247.0,True
1462.0,True
1328.0,True
89.0,False
1226.0,True
-308.0,False
523.0,False
-288.0,False
1572.0,True
1252.0,True
296.0,False
129.0,False
-71.0,False
99.0,False
-120.0,False
1236.0,True
-29.0,False
322.0,False
1621.0,True
1472.0,True
1183.0,True
272.0,False
1425.0,True
230.0,False
-124.0,False
-43.0,False
1409.0,True
59.0,False
1280.0,True
1396.0,True
23.0,False
-395.0,False
1270.0,True
-7.0,False
1144.0,True
-67.0,False
-247.0,False
202.0,False
154.0,False
134.0,False
-162.0,False
54.0,False
86.0,False
140.0,False
182.0,False
1520.0,True
1151.0,True
4.0,False
267.0,False
-440.0,False
-105.0,False
1416.0,True
286.0,False
-57.0,False
-81.0,False
125.0,False
-294.0,False
-36.0,False
-71.0,False
-147.0,False
113.0,False
161.0,False
-13.0,False
1429.0,True
76.0,False
100.0,False
1209.0,True
65.0,False
-243.0,False
327.0,False
-241.0,False
23.0,False
133.0,False
1665.0,True
1429.0,True
-28.0,False
78.0,False
1338.0,True
32.0,False
76.0,False
-368.0,False
-166.0,False
180.0,False
-28.0,False
384.0,False
391.0,False
-83.0,False
-102.0,False
278.0,False
1277.0,True
-140.0,False
-386.0,False
-441.0,False
-149.0,False
-5.0,False
-124.0,False
-37.0,False
1109.0,True
176.0,False
-345.0,False
-53.0,False
1312.0,True
1206.0,True
37.0,False
1213.0,True
1194.0,True
-163.0,False
-133.0,False
81.0,False
1281.0,True
-31.0,False
-17.0,False
-349.0,False
-20.0,False
1448.0,True
1189.0,True
1393.0,True
-123.0,False
1109.0,True
-187.0,False
1206.0,True
-347.0,False
1432.0,True
1193.0,True
1470.0,True
-236.0,False
-148.0,False
1488.0,True
-101.0,False
86.0,False
1446.0,True
195.0,False
1515.0,True
220.0,False
116.0,False
-99.0,False
-37.0,False
1367.0,True
1576.0,True
1554.0,True
52.0,False
-27.0,False
-72.0,False
-49.0,False
1155.0,True
-295.0,False
352.0,False
-269.0,False
-354.0,False
1177.0,True
-182.0,False
-359.0,False
-204.0,False
372.0,False
1384.0,True
107.0,False
1205.0,True
-299.0,False
1213.0,True
-239.0,False
1178.0,True
-71.0,False
-40.0,False
-346.0,False
1305.0,True
-257.0,False
105.0,False
-339.0,False
42.0,False
163.0,False
-316.0,False
-69.0,False
-113.0,False
-139.0,False
507.0,False
-184.0,False
-369.0,False
1265.0,True
33.0,False
-266.0,False
-75.0,False
-200.0,False
-206.0,False
-53.0,False
1263.0,True
-279.0,False
-316.0,False
-325.0,False
207.0,False
1302.0,True
33.0,False
1537.0,True
-89.0,False
1305.0,True
816.0,True
-213.0,False
-131.0,False
59.0,False
1098.0,True
65.0,False
139.0,False
1363.0,True
1142.0,True
1211.0,True
-236.0,False
45.0,False
204.0,False
-38.0,False
-380.0,False
1078.0,True
1078.0,True
1171.0,True
1252.0,True
-82.0,False
288.0,False
-168.0,False
247.0,False
1471.0,True
1177.0,True
1611.0,True
1251.0,True
1332.0,True
1312.0,True
1278.0,True
-206.0,False
-466.0,False
75.0,False
102.0,False
1134.0,True
1150.0,True
1206.0,True
1248.0,True
109.0,False
34.0,False
1424.0,True
-48.0,False
1289.0,True
1119.0,True
1417.0,True
1250.0,True
1400.0,True
-148.0,False
494.0,False
-474.0,False
1511.0,True
1145.0,True
-327.0,False
84.0,False
285.0,False
292.0,False
1255.0,True
-87.0,False
1408.0,True
1260.0,True
-245.0,False
1471.0,True
-337.0,False
-291.0,False
455.0,False
-169.0,False
329.0,False
1471.0,True
1444.0,True
1248.0,True
164.0,False
1274.0,True
1426.0,True
1374.0,True
47.0,False
74.0,False
46.0,False
1068.0,True
106.0,False
1278.0,True
457.0,False
1278.0,True
1414.0,True
1480.0,True
263.0,False
1316.0,True
519.0,False
-210.0,False
-19.0,False
1503.0,True
-90.0,False
1189.0,True
-392.0,False
1281.0,True
1144.0,True
288.0,False
-314.0,False
-142.0,False
-409.0,False
-56.0,False
-400.0,False
-431.0,False
-456.0,False
-465.0,False
-480.0,False
-444.0,False
-337.0,False
158.0,False
-366.0,False
144.0,False
-63.0,False
1154.0,True
148.0,False
1250.0,True
-5.0,False
153.0,False
1408.0,True
78.0,False
1616.0,True
1218.0,True
210.0,False
-166.0,False
-480.0,False
-373.0,False
63.0,False
-42.0,False
453.0,False
402.0,False
1213.0,True
403.0,False
71.0,False
-54.0,False
-378.0,False
-447.0,False
145.0,False
-253.0,False
-376.0,False
-128.0,False
-172.0,False
-400.0,False
-378.0,False
-120.0,False
-462.0,False
177.0,False
-326.0,False
-452.0,False
-117.0,False
12.0,False
0.0,False
-143.0,False
355.0,False
1313.0,True
1461.0,True
38.0,False
157.0,False
-190.0,False
107.0,False
-208.0,False
253.0,False
-1.0,False
-156.0,False
-295.0,False
1211.0,True
-336.0,False
-392.0,False
-277.0,False
-324.0,False
-91.0,False
-169.0,False
-251.0,False
1199.0,True
60.0,False
-275.0,False
-150.0,False
-236.0,False
-219.0,False
-167.0,False
-24.0,False
-9.0,False
1404.0,True
1418.0,True
1404.0,True
1036.0,True
-8.0,False
56.0,False
-356.0,False
1393.0,True
274.0,False
-251.0,False
230.0,False
-371.0,False
-194.0,False
764.0,False
-1.0,False
1261.0,True
8.0,False
-89.0,False
-453.0,False
-271.0,False
302.0,False
-282.0,False
96.0,False
254.0,False
198.0,False
70.0,False
184.0,False
1136.0,True
-239.0,False
-38.0,False
1429.0,True
-157.0,False
319.0,False
-334.0,False
-222.0,False
181.0,False
364.0,False
-59.0,False
-153.0,False
851.0,True
242.0,False
1015.0,True
1557.0,True
1370.0,True
-51.0,False
1586.0,True
-248.0,False
1099.0,True
-337.0,False
-263.0,False
177.0,False
-142.0,False
-312.0,False
-457.0,False
-5.0,False
70.0,False
-396.0,False
4.0,False
-370.0,False
1400.0,True
-347.0,False
70.0,False
544.0,False
-146.0,False
33.0,False
-193.0,False
-394.0,False
-69.0,False
1156.0,True
1399.0,True
1436.0,True
1235.0,True
-116.0,False
-396.0,False
20.0,False
-123.0,False
-80.0,False
1373.0,True
1651.0,True
1473.0,True
-28.0,False
340.0,False
-437.0,False
-388.0,False
-348.0,False
1376.0,True
1430.0,True
324.0,False
-286.0,False
1492.0,True
1406.0,True
1441.0,True
1255.0,True
1490.0,True
