Score,WOR
500.0,True
478.0,True
492.0,True
467.0,True
513.0,True
-541.0,False
514.0,True
481.0,True
521.0,True
524.0,True
515.0,True
488.0,True
507.0,True
-547.0,False
498.0,True
-544.0,False
523.0,True
496.0,True
467.0,True
500.0,True
517.0,True
527.0,True
506.0,True
470.0,True
511.0,True
497.0,True
523.0,True
513.0,True
504.0,True
-485.0,False
522.0,True
-488.0,False
513.0,True
520.0,True
-513.0,False
520.0,True
516.0,True
518.0,True
511.0,True
490.0,True
503.0,True
458.0,True
-499.0,False
523.0,True
498.0,True
524.0,True
527.0,True
522.0,True
516.0,True
438.0,True
512.0,True
515.0,True
494.0,True
468.0,True
516.0,True
512.0,True
-507.0,False
452.0,True
522.0,True
457.0,True
514.0,True
519.0,True
-550.0,False
507.0,True
503.0,True
526.0,True
501.0,True
520.0,True
495.0,True
513.0,True
475.0,True
-562.0,False
448.0,True
505.0,True
395.0,True
527.0,True
514.0,True
525.0,True
-486.0,False
496.0,True
-495.0,False
503.0,True
505.0,True
524.0,True
-481.0,False
524.0,True
523.0,True
522.0,True
521.0,True
518.0,True
527.0,True
515.0,True
523.0,True
507.0,True
509.0,True
529.0,True
525.0,True
509.0,True
512.0,True
-494.0,False
521.0,True
-490.0,False
516.0,True
505.0,True
523.0,True
-494.0,False
522.0,True
518.0,True
524.0,True
-495.0,False
515.0,True
524.0,True
524.0,True
523.0,True
529.0,True
510.0,True
521.0,True
511.0,True
512.0,True
510.0,True
526.0,True
519.0,True
-494.0,False
527.0,True
502.0,True
515.0,True
437.0,True
521.0,True
510.0,True
515.0,True
510.0,True
-494.0,False
-571.0,False
498.0,True
-527.0,False
472.0,True
512.0,True
505.0,True
-488.0,False
519.0,True
-502.0,False
502.0,True
497.0,True
414.0,True
-560.0,False
469.0,True
456.0,True
-538.0,False
496.0,True
-508.0,False
-497.0,False
438.0,True
408.0,True
469.0,True
501.0,True
507.0,True
-521.0,False
488.0,True
523.0,True
364.0,True
474.0,True
-501.0,False
412.0,True
486.0,True
509.0,True
521.0,True
497.0,True
500.0,True
514.0,True
512.0,True
522.0,True
498.0,True
515.0,True
487.0,True
510.0,True
510.0,True
513.0,True
473.0,True
480.0,True
495.0,True
491.0,True
496.0,True
513.0,True
524.0,True
513.0,True
522.0,True
464.0,True
416.0,True
495.0,True
497.0,True
-493.0,False
517.0,True
459.0,True
519.0,True
500.0,True
502.0,True
511.0,True
509.0,True
503.0,True
-516.0,False
505.0,True
429.0,True
450.0,True
418.0,True
484.0,True
-508.0,False
-503.0,False
-590.0,False
505.0,True
-507.0,False
514.0,True
494.0,True
515.0,True
511.0,True
416.0,True
506.0,True
515.0,True
-503.0,False
505.0,True
523.0,True
513.0,True
515.0,True
523.0,True
517.0,True
523.0,True
517.0,True
513.0,True
499.0,True
523.0,True
510.0,True
449.0,True
517.0,True
521.0,True
523.0,True
521.0,True
516.0,True
517.0,True
-522.0,False
515.0,True
525.0,True
517.0,True
525.0,True
527.0,True
523.0,True
513.0,True
484.0,True
529.0,True
-517.0,False
510.0,True
523.0,True
520.0,True
509.0,True
